name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
G2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
G6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
G7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
G8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G10	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G11	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G12	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G15	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
G16	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G18	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G19	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G20	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G21	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G22	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G23	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
G24	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
E	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
G27	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G28	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G13	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G14	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G29	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G30	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G31	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
G32	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
TT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
AST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
DC09	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC10	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC11	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
AST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
$G13	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
$G14	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
MST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
MST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
PPST1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPST2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPST3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPST4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PT3'	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
P1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
P2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
P3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
P4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
P5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
P6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
OF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
OF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
OF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
OF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RU1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RU2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
EKG1	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
EKG2	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
