name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
RG1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG9	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG10	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG13	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG14	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG15	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG16	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG17	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG18	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG19	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG20	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG21	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
E	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
RG22	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG23	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG11	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG12	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG24	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG25	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RG26	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG27	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
R28	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
R29	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
R30	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG31	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
R32	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG33	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG34	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG35	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG36	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
DC01	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
RG37	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG38	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
$RG11	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
$RG12	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
RG39	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG40	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG41	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG42	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG43	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG44	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG45	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG46	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
R47	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RG48	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RLG12-0	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	n/a
RLG12-1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	n/a
RLG10	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RLG9	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RLG8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RLG7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RLG6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RLG5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RLG4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RLG3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RLG22	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RLG11	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAM1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAM2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAM3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAM4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAM5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAM6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAM7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAM8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RAL1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAL2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAL3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAL4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RAL5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAL6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAL7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAL8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIAS1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIAS2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIAS3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIAS4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIAI1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIAI2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIAI3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIAI4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIAI5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIAI6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIM1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIM2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIM3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIM4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIPI6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIPI5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIPS4-0	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	n/a
RIPI3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIPI2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIPI1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIPS6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RIPS5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
