name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
RFS1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RFS2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RFS3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RFS4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
-0	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	n/a
-1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	n/a
RFS5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RFS6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RPG8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG9	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG10	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG11	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG12	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG13	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
E	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
RPG14	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG15	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG16	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG17	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG18	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG19	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG20	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG21	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG22	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG23	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG24	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG25	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG26	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG27	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG28	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
DC01	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC02	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC03	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC04	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
RPG29	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG30	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
$RPG3	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
$RPG4	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
RPG31	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG32	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG33	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG34	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG35	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RPG36	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG37	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG38	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG39	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
RPG40	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG41	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG42	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG43	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG44	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG45	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG46	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG47	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPG48	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PSI1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PSI2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PSI3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PSI4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PSI5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PSI6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PSI7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PSI8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PDI1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PDI2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PDI3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PDI4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PDI5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
PDI6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
ASI1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ASI2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ASI3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ASI4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ASI5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
ASI6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
APD1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
APD2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
APD3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
APD4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
APD5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
APD6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
APD7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
APD8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPD1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPD2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPD3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPD4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPD5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPD6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPD7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
PPD8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
EKG1	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
EKG2	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
