name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
LAF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LAF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LAF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LAF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LAF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LAF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	bad	excel-file-labeled
LAF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LMF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LMF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LMF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LMF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LMF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LMF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LMF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LMF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LSF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LAT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LAT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LAT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LAT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LAT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
DC01	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC02	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC03	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
DC04	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
LAT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LBT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
$LMF4	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
$LMF5	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	good	n/a
LBT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LBT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LBT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPT7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LPT8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LTF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LTF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LTF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LTF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LTF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LTF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LTF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
LTF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
EKG1	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
EKG2	MISC	n/a	0.0	500.0	Miscellaneous	1000.0	bad	n/a
RAF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RMF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RMF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RMF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RMF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RMF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RMF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RMF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RMF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RSF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RSF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RSF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RSF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RSF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RSF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RSF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RSF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RAT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RBT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RBT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RBT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RBT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPT1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPT2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPT3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPT4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPT5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPT6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPT7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RPT8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RTF1	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RTF2	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RTF3	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RTF4	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RTF5	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RTF6	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RTF7	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
RTF8	ECOG	n/a	0.0	500.0	Electrocorticography	1000.0	good	n/a
